,article_id,product_type_name,colour_group_name
21248,687921001,T-shirt,Black
21249,687921002,T-shirt,Grey
21250,687934001,Sweater,Black
21251,687934002,Sweater,Pink
21252,687940003,T-shirt,Off White
21253,687940004,T-shirt,Dark Beige
21254,687948001,Hoodie,Black
21255,687948002,Hoodie,Light Orange
21256,687948003,Hoodie,Beige
21257,687948004,Hoodie,Light Orange
21258,687948005,Hoodie,Dark Yellow
21259,687948009,Hoodie,Beige
21260,687948010,Hoodie,Greenish Khaki
21261,687965001,Leggings/Tights,Black
21262,687966001,Bra,Black
21263,687969001,Sweater,Dark Grey
21264,687997002,Shirt,Dark Blue
21265,688018003,Garment Set,Off White
21266,688037001,Bra,Light Pink
21267,688037004,Bra,Dark Blue
21268,688038001,Underwear bottom,Dark Blue
21269,688038002,Underwear bottom,Light Pink
21270,688055006,Underwear bottom,Dark Grey
21271,688055008,Underwear bottom,Black
21272,688062001,Sweater,Dark Blue
21273,688064001,Garment Set,Grey
21274,688070001,Dungarees,Grey
21275,688071001,Underwear bottom,Black
21276,688071002,Underwear bottom,Light Beige
21277,688101001,Hoodie,Dark Blue
21278,688101002,Hoodie,Dark Blue
21279,688105002,Skirt,Black
21280,688105003,Skirt,Dark Blue
21281,688105004,Skirt,Blue
21282,688105007,Skirt,Dark Blue
21283,688105010,Skirt,Grey
21284,688105011,Skirt,Black
21285,688105012,Skirt,Blue
21286,688105013,Skirt,Light Blue
21287,688105016,Skirt,Blue
21288,688172003,Bag,Silver
21289,688209003,Sweater,Light Red
21290,688212001,Sweater,Dark Green
21291,688216001,Cardigan,Grey
21292,688216003,Cardigan,Dark Blue
21293,688227001,Sweater,Black
21294,688246003,Bodysuit,Light Purple
21295,688260001,Top,Red
21296,688262001,T-shirt,White
21297,688273001,Trousers,Grey
21298,688290001,Hat/beanie,Dark Grey
21299,688326005,Jacket,Dark Beige
21300,688326010,Jacket,Black
21301,688341001,T-shirt,Black
21302,688341002,T-shirt,Light Beige
21303,688341004,T-shirt,Light Beige
21304,688366001,Shirt,Dark Purple
21305,688383001,Underwear body,Light Beige
21306,688385003,Trousers,Light Blue
21307,688404001,Underwear body,Black
21308,688404003,Underwear body,Light Beige
21309,688430002,Trousers,Dark Blue
21310,688430003,Trousers,Black
21311,688430004,Trousers,Blue
21312,688430005,Trousers,Blue
21313,688430014,Trousers,Dark Grey
21314,688432001,Leggings/Tights,Black
21315,688448002,Shirt,Dark Green
21316,688448003,Shirt,Yellow
21317,688458004,Pyjama set,Dark Blue
21318,688463001,Vest top,Black
21319,688463003,Vest top,Black
21320,688464001,Shirt,White
21321,688464003,Shirt,Dark Blue
21322,688464004,Shirt,Blue
21323,688464005,Shirt,Light Blue
21324,688464008,Shirt,Light Pink
21325,688464011,Shirt,Blue
21326,688464019,Shirt,Light Blue
21327,688464020,Shirt,Blue
21328,688464021,Shirt,Dark Blue
21329,688464022,Shirt,Dark Grey
21330,688464023,Shirt,Dark Red
21331,688464026,Shirt,Dark Beige
21332,688474001,Dress,Black
21333,688474003,Dress,Dark Red
21334,688474005,Dress,Dark Red
21335,688498001,Blouse,White
21336,688508001,Dress,Turquoise
21337,688537001,Swimwear bottom,Red
21338,688537004,Swimwear bottom,Black
21339,688537005,Swimwear bottom,Dark Blue
21340,688537010,Swimwear bottom,White
21341,688537011,Swimwear bottom,Dark Green
21342,688537012,Swimwear bottom,Black
21343,688537017,Swimwear bottom,Yellowish Brown
21344,688537019,Swimwear bottom,White
21345,688537020,Swimwear bottom,Off White
21346,688537021,Swimwear bottom,Red
21347,688537026,Swimwear bottom,Light Yellow
21348,688537029,Swimwear bottom,Other Pink
21349,688537035,Swimwear bottom,Light Green
21350,688537036,Swimwear bottom,Light Purple
21351,688546001,Underwear Tights,Black
21352,688548001,Other accessories,Dark Blue
21353,688548002,Other accessories,Light Pink
21354,688558001,Top,Black
21355,688558002,Top,White
21356,688558004,Top,White
21357,688558006,Top,Dark Red
21358,688558007,Top,Red
21359,688558008,Top,Dark Yellow
21360,688558010,Top,Grey
21361,688558011,Top,Beige
21362,688558012,Top,Dark Pink
21363,688558018,Top,Dark Yellow
21364,688558021,Top,Light Orange
21365,688558022,Top,Grey
21366,688558025,Top,Light Orange
21367,688605001,Sweater,Black
21368,688605002,Sweater,Grey
21369,688605003,Sweater,Yellow
21370,688605004,Sweater,Light Orange
21371,688605005,Sweater,Light Beige
21372,688605006,Sweater,Red
21373,688632001,Scarf,Dark Grey
21374,688641001,Bodysuit,Black
21375,688641002,Bodysuit,Light Beige
21376,688641003,Bodysuit,Black
21377,688658001,Dress,Black
21378,688658003,Dress,Dark Grey
21379,688668001,Trousers,Blue
21380,688678001,Dress,Dark Turquoise
21381,688688001,Hoodie,Black
21382,688688002,Hoodie,Dark Red
21383,688688004,Hoodie,Light Orange
21384,688688005,Hoodie,Dark Blue
21385,688692006,Trousers,Dark Grey
21386,688692008,Trousers,Light Blue
21387,688692009,Trousers,White
21388,688700002,Trousers,Black
21389,688704001,Jacket,Light Blue
21390,688704002,Jacket,Light Blue
21391,688713001,Blouse,White
21392,688728001,Underwear bottom,Black
21393,688728002,Underwear bottom,Light Pink
21394,688728003,Underwear bottom,Black
21395,688728009,Underwear bottom,Light Pink
21396,688728018,Underwear bottom,Black
21397,688728022,Underwear bottom,Light Blue
21398,688728023,Underwear bottom,Grey
21399,688729001,Blouse,White
21400,688761001,Top,Dark Blue
21401,688764001,Dress,Black
21402,688767001,Jacket,Black
21403,688770001,Vest top,Black
21404,688771001,Hair/alice band,Gold
21405,688785004,Sweater,Black
21406,688785005,Sweater,Light Orange
21407,688796001,Sweater,Black
21408,688796002,Sweater,White
21409,688806001,Slippers,Light Orange
21410,688826001,Other accessories,Yellowish Brown
21411,688868001,Swimwear bottom,Dark Blue
21412,688868003,Swimwear bottom,Red
21413,688873001,Blouse,Black
21414,688873002,Blouse,White
21415,688873003,Blouse,Light Blue
21416,688873004,Blouse,Light Pink
21417,688873005,Blouse,Dark Turquoise
21418,688873006,Blouse,Dark Red
21419,688873007,Blouse,Dark Blue
21420,688873008,Blouse,Black
21421,688873009,Blouse,Black
21422,688873010,Blouse,Dark Blue
21423,688873011,Blouse,Turquoise
21424,688873012,Blouse,Light Beige
21425,688873013,Blouse,White
21426,688873014,Blouse,White
21427,688873015,Blouse,Dark Blue
21428,688873016,Blouse,White
21429,688873017,Blouse,Light Beige
21430,688873018,Blouse,Black
21431,688873020,Blouse,Yellow
21432,688873021,Blouse,Black
21433,688873022,Blouse,Beige
21434,688892003,Trousers,Dark Beige
21435,688910001,Blouse,Pink
21436,688910002,Blouse,Black
21437,688916005,Underwear bottom,Light Green
21438,688916012,Underwear bottom,Light Grey
21439,688916016,Underwear bottom,Dark Blue
21440,688933002,Trousers,Black
21441,688933003,Trousers,Pink
21442,688933006,Trousers,Yellowish Brown
21443,688933007,Trousers,Dark Grey
21444,688933012,Trousers,Black
21445,688952001,Jacket,Black
21446,689005001,Bikini top,Black
21447,689005002,Bikini top,Dark Green
21448,689009001,Swimwear bottom,Black
21449,689009002,Swimwear bottom,Dark Green
21450,689011001,Trousers,Dark Blue
21451,689011002,Trousers,Beige
21452,689011005,Trousers,Dark Blue
21453,689011007,Trousers,Black
21454,689011010,Trousers,Beige
21455,689011013,Trousers,Dark Blue
21456,689011014,Trousers,Greenish Khaki
21457,689011020,Trousers,Greenish Khaki
21458,689014001,Trousers,Greenish Khaki
21459,689014002,Trousers,Black
21460,689014008,Trousers,Dark Grey
21461,689014016,Trousers,Dark Grey
21462,689018003,Swimsuit,Off White
21463,689020001,Dress,Black
21464,689021002,Bikini top,Black
21465,689022002,Swimwear bottom,Black
21466,689029004,Skirt,Black
21467,689029005,Skirt,Dark Red
21468,689038001,Bikini top,Dark Red
21469,689038002,Bikini top,Dark Turquoise
21470,689040001,Swimwear bottom,Dark Red
21471,689040002,Swimwear bottom,Dark Turquoise
21472,689047001,Swimsuit,Dark Blue
21473,689047004,Swimsuit,Beige
21474,689069001,Sweater,Dark Blue
21475,689073001,Dress,Black
21476,689084001,Trousers,Dark Blue
21477,689084002,Trousers,Black
21478,689087003,Sweater,Light Blue
21479,689087004,Sweater,Dark Turquoise
21480,689090001,Tailored Waistcoat,Dark Blue
21481,689094001,Blouse,Black
21482,689096001,Sweater,Black
21483,689096003,Sweater,Beige
21484,689096004,Sweater,Pink
21485,689101001,Dress,Light Beige
21486,689102001,T-shirt,Black
21487,689102003,T-shirt,White
21488,689107001,Polo shirt,Dark Red
21489,689107002,Polo shirt,Dark Blue
21490,689107007,Polo shirt,Black
21491,689107009,Polo shirt,Grey
21492,689108001,T-shirt,Light Beige
21493,689108002,T-shirt,Black
21494,689109001,Bikini top,Beige
21495,689109003,Bikini top,Dark Green
21496,689113001,Polo shirt,Dark Blue
21497,689118002,Polo shirt,Dark Red
21498,689118004,Polo shirt,Dark Blue
21499,689123001,Night gown,Black
21500,689123002,Night gown,Dark Red
21501,689124001,Night gown,Dark Red
21502,689132001,Dress,Black
21503,689134001,Ballerinas,Black
21504,689134002,Ballerinas,Yellowish Brown
21505,689134003,Ballerinas,Yellowish Brown
21506,689134004,Ballerinas,Dark Pink
21507,689136001,Dress,Black
21508,689139001,Other shoe,Black
21509,689140001,Dress,Black
21510,689145001,Dress,Black
21511,689146001,Boots,Beige
21512,689165001,Trousers,Dark Blue
21513,689166001,Sneakers,Black
21514,689166002,Sneakers,Beige
21515,689221001,Trousers,Light Blue
21516,689281001,Blouse,Black
21517,689298001,Skirt,Black
21518,689311003,Bodysuit,White
21519,689317001,Shirt,Dark Blue
21520,689363001,Top,Red
21521,689365001,Shirt,Light Orange
21522,689365002,Shirt,Pink
21523,689365005,Shirt,Turquoise
21524,689365006,Shirt,Off White
21525,689365016,Shirt,Red
21526,689365017,Shirt,Black
21527,689365020,Shirt,Dark Green
21528,689365021,Shirt,Light Blue
21529,689365024,Shirt,White
21530,689365025,Shirt,Red
21531,689365026,Shirt,White
21532,689365027,Shirt,Dark Green
21533,689365028,Shirt,Black
21534,689365030,Shirt,Beige
21535,689365034,Shirt,Beige
21536,689365036,Shirt,Red
21537,689365037,Shirt,Dark Red
21538,689365040,Shirt,Black
21539,689365042,Shirt,Light Orange
21540,689365043,Shirt,Red
21541,689365044,Shirt,Black
21542,689365045,Shirt,Light Beige
21543,689365046,Shirt,Dark Green
21544,689365047,Shirt,Green
21545,689365048,Shirt,Dark Beige
21546,689365049,Shirt,Pink
21547,689365050,Shirt,Pink
21548,689365051,Shirt,Beige
21549,689365053,Shirt,Greenish Khaki
21550,689365057,Shirt,Greenish Khaki
21551,689365058,Shirt,Light Purple
21552,689389001,Shirt,Dark Blue
21553,689389002,Shirt,Black
21554,689389004,Shirt,White
21555,689389005,Shirt,Yellow
21556,689389006,Shirt,Light Beige
21557,689389009,Shirt,Light Beige
21558,689389010,Shirt,Light Blue
21559,689389015,Shirt,White
21560,689389017,Shirt,Light Blue
21561,689389018,Shirt,Turquoise
21562,689389023,Shirt,Black
21563,689389027,Shirt,Yellow
21564,689389031,Shirt,Dark Blue
21565,689389032,Shirt,Pink
21566,689389033,Shirt,Greenish Khaki
21567,689389034,Shirt,Black
21568,689389036,Shirt,Dark Green
21569,689389045,Shirt,Red
21570,689389047,Shirt,Dark Blue
21571,689389048,Shirt,White
21572,689389052,Shirt,Light Blue
21573,689389053,Shirt,Pink
21574,689389054,Shirt,Light Green
21575,689389058,Shirt,Light Purple
21576,689390002,Trousers,Black
21577,689412001,Shirt,Dark Blue
21578,689412002,Shirt,Dark Green
21579,689412003,Shirt,Light Pink
21580,689412008,Shirt,Dark Blue
21581,689412010,Shirt,Beige
21582,689501001,Sneakers,Black
21583,689511001,Blouse,White
21584,689511004,Blouse,Black
21585,689513001,Shirt,White
21586,689513002,Shirt,Pink
21587,689513005,Shirt,Black
21588,689562001,Trousers,Black
21589,689563001,Trousers,Dark Blue
21590,689563003,Trousers,Blue
21591,689563004,Trousers,Black
21592,689564001,Trousers,White
21593,689564002,Trousers,Black
21594,689572001,Jacket,Black
21595,689582001,Jacket,Black
21596,689594001,Jacket,Black
21597,689704003,Trousers,Grey
21598,689811001,Top,Blue
21599,689811002,Top,White
21600,689811003,Top,Dark Blue
21601,689811005,Top,Dark Blue
21602,689813002,T-shirt,White
21603,689813006,T-shirt,Greenish Khaki
21604,689814001,Vest top,White
21605,689814002,Vest top,Black
21606,689814008,Vest top,Greenish Khaki
21607,689816001,T-shirt,White
21608,689816002,T-shirt,Beige
21609,689816003,T-shirt,Dark Grey
21610,689816005,T-shirt,Greenish Khaki
21611,689853001,Dungarees,Light Blue
21612,689866001,Hair/alice band,Black
21613,689873003,Vest top,Light Purple
21614,689898002,Bikini top,Dark Blue
21615,689898003,Bikini top,Red
21616,689899001,Top,Yellowish Brown
21617,689931001,Top,Grey
21618,689955002,Jacket,Light Yellow
21619,689964002,Outdoor trousers,Light Pink
21620,689980001,Trousers,Dark Blue
21621,689985001,Coat,Dark Beige
21622,689985002,Coat,Dark Grey
21623,689986001,Jacket,Greenish Khaki
21624,689986002,Jacket,Yellowish Brown
21625,689998001,Sweater,Black
21626,690054009,Underwear bottom,Light Purple
21627,690066001,Pyjama set,Light Blue
21628,690077001,Nipple covers,White
21629,690090001,Kids Underwear top,White
21630,690093001,Kids Underwear top,Grey
21631,690102005,Skirt,Light Beige
21632,690108001,Trousers,Blue
21633,690108003,Trousers,Off White
21634,690108004,Trousers,Black
21635,690108005,Trousers,Dark Blue
21636,690112002,Blazer,Black
21637,690114001,Sweater,Dark Green
21638,690115002,Shirt,Light Beige
21639,690156001,Trousers,Grey
21640,690158001,Sweater,Grey
21641,690158008,Sweater,Light Grey
21642,690193001,Dress,Black
21643,690193002,Dress,Dark Red
21644,690193003,Dress,Turquoise
21645,690193005,Dress,Dark Red
21646,690193007,Dress,Light Pink
21647,690193008,Dress,Dark Green
21648,690200001,Dress,Black
21649,690202001,Kids Underwear top,White
21650,690209002,Blouse,Dark Blue
21651,690212001,Coat,Pink
21652,690213001,Dress,Black
21653,690217001,Scarf,Yellowish Brown
21654,690222001,Sweater,Grey
21655,690222002,Sweater,Dark Red
21656,690222003,Sweater,Pink
21657,690222004,Sweater,Dark Red
21658,690222005,Sweater,Light Pink
21659,690222006,Sweater,Black
21660,690222007,Sweater,Grey
21661,690222008,Sweater,Off White
21662,690223001,Sweater,Off White
21663,690225002,Trousers,Greenish Khaki
21664,690228001,Trousers,Greenish Khaki
21665,690229001,Sweater,Light Grey
21666,690229003,Sweater,Dark Red
21667,690263001,T-shirt,Off White
21668,690270001,Sneakers,Dark Blue
21669,690274001,Sneakers,Dark Blue
21670,690274005,Sneakers,Greenish Khaki
21671,690276001,Dress,Red
21672,690276002,Dress,Black
21673,690276003,Dress,Black
21674,690276004,Dress,Black
21675,690299001,Vest top,Black
21676,690343001,Cap/peaked,Black
21677,690381001,Bra,Black
21678,690449002,Trousers,Blue
21679,690449006,Trousers,Black
21680,690449009,Trousers,Black
21681,690449013,Trousers,Black
21682,690449021,Trousers,Dark Blue
21683,690449022,Trousers,Black
21684,690449024,Trousers,Dark Blue
21685,690449028,Trousers,Dark Blue
21686,690449035,Trousers,Blue
21687,690449036,Trousers,Black
21688,690470001,Other shoe,Black
21689,690478001,Blazer,Black
21690,690480002,Leggings/Tights,Black
21691,690488001,Top,Light Pink
21692,690489001,Coat,Beige
21693,690491002,Coat,Grey
21694,690498001,Sweater,Light Orange
21695,690498002,Sweater,Light Green
21696,690498005,Sweater,Light Yellow
21697,690502001,Blouse,Dark Grey
21698,690502003,Blouse,Off White
21699,690504001,Dress,Black
21700,690506001,Blouse,Dark Blue
21701,690506002,Blouse,Pink
21702,690506003,Blouse,White
21703,690506004,Blouse,Light Turquoise
21704,690506008,Blouse,Light Red
21705,690511001,Bikini top,Black
21706,690511002,Bikini top,Black
21707,690511004,Bikini top,Light Orange
21708,690513001,Swimsuit,Black
21709,690513006,Swimsuit,Blue
21710,690513007,Swimsuit,Off White
21711,690518001,Skirt,Black
21712,690523001,Blouse,Off White
21713,690526001,Skirt,Grey
21714,690526005,Skirt,Beige
21715,690541003,Shirt,White
21716,690541004,Shirt,Light Red
21717,690545001,Boots,Black
21718,690545003,Boots,Yellowish Brown
21719,690548002,Sweater,Light Orange
21720,690565002,Sweater,Off White
21721,690586001,Blazer,Dark Beige
21722,690593002,Coat,Beige
21723,690606001,Blazer,Black
21724,690611001,Sweater,Off White
21725,690616001,Blazer,Black
21726,690617001,Shirt,Blue
21727,690617002,Shirt,White
21728,690617006,Shirt,Greenish Khaki
21729,690618001,Sweater,Beige
21730,690621001,Blouse,Dark Blue
21731,690621002,Blouse,Blue
21732,690621006,Blouse,Dark Red
21733,690623002,Sweater,Red
21734,690623004,Sweater,Beige
21735,690624001,Sweater,Light Beige
21736,690624002,Sweater,Grey
21737,690625001,Socks,Grey
21738,690625002,Socks,Light Pink
21739,690627001,Shirt,Light Blue
21740,690627002,Shirt,White
21741,690627004,Shirt,Light Pink
21742,690633001,Blazer,Black
21743,690644001,Blouse,White
21744,690644002,Blouse,Light Blue
21745,690644003,Blouse,Blue
21746,690644004,Blouse,Light Pink
21747,690683001,Blazer,Black
21748,690707003,Hoodie,Dark Blue
21749,690707004,Hoodie,Black
21750,690707005,Hoodie,Black
21751,690713007,Dress,Black
21752,690713008,Dress,Dark Blue
21753,690713010,Dress,Greenish Khaki
21754,690713011,Dress,Dark Yellow
21755,690714004,Dress,Greenish Khaki
21756,690725002,Jacket,Light Beige
21757,690730002,Jacket,Grey
21758,690734001,Bag,Black
21759,690734002,Bag,Dark Orange
21760,690734003,Bag,Dark Grey
21761,690756001,Swimsuit,Light Blue
21762,690779001,Bra,Dark Grey
21763,690782001,Dress,Off White
21764,690783003,Blouse,White
21765,690783004,Blouse,Dark Blue
21766,690783006,Blouse,Black
21767,690784003,Blouse,White
21768,690789004,Blouse,White
21769,690800001,Hoodie,Black
21770,690803001,Bag,Light Orange
21771,690843001,Hair clip,Light Pink
21772,690888001,Sneakers,Black
21773,690904001,Jacket,Dark Blue
21774,690912001,Skirt,Beige
21775,690914001,Bag,Black
21776,690917002,Skirt,Black
21777,690917003,Skirt,Greenish Khaki
21778,690926001,Blouse,Dark Blue
21779,690926002,Blouse,Black
